customer_id,full_name,phone,email,birth_date,city,segment,registration_date,status
6497,Seth Barnes Jr.,596924486865,alexisward@example.com,2006-10-16,Karaganda,mass,2021-10-04,inactive
6498,Robert Ford,792049001436,jameswong@example.net,1994-07-27,Atyrau,mass,2024-09-07,active
6499,Светозар Феофанович Петухов,,sbikova@example.net,1985-12-14,Atyrau,mass,2022-06-02,active
6500,Нифонт Денисович Блинов,270189245798,dustin18@example.org,1979-09-01,Almaty,premium,2026-01-07,active
6501,Белова Евпраксия Руслановна,888548863029,robert41@example.net,1984-11-08,Shymkent,affluent,2023-05-22,active
6502,Steven Torres,879455381139,,1977-01-11,Almaty,premium,2023-01-07,active
6503,Shane Medina,074742284866,ramosveronica@example.com,1999-08-21,Shymkent,mass,2026-02-21,active
6504,Виноградов Ираклий Артёмович,364525503653,juan75@example.net,1974-10-17,Astana,premium,2025-04-30,active
6505,Trevor Brewer,418635494518,jessica02@example.com,1975-06-01,Astana,mass,2025-10-15,active
6506,Гуляев Никита Феликсович,947849088227,bruce40@example.org,1979-02-08,Atyrau,mass,2026-03-26,active
6507,Комиссарова Милица Эльдаровна,158660329439,timothy80@example.net,2001-05-04,Almaty,mass,2023-03-31,blocked
6508,Karen Gonzalez,946126354252,jordan83@example.org,1977-04-28,Astana,affluent,2026-02-09,inactive
6509,Ricky Duarte,694918045019,howardbrian@example.org,2006-08-27,Atyrau,premium,2025-10-10,active
6510,Лукия Владиславовна Ефремова,879445288731,,1998-03-08,Shymkent,affluent,2024-09-29,blocked
6511,Бирюков Аверьян Харламович,288573646776,aleksandrovvenedikt@example.com,1993-07-07,Astana,mass,2021-09-04,inactive
6512,Анисимова Лидия Ниловна,661011246791,dementikulakov@example.net,1976-07-08,Almaty,affluent,2024-09-10,active
6513,Anthony Levy,606032876005,kendraterry@example.org,2000-06-30,Karaganda,mass,2024-10-04,active
6514,Tamara Williams,087443954495,,1998-03-07,Karaganda,affluent,2025-06-26,inactive
6515,David Vazquez,097964846151,gosipov@example.net,2001-09-28,Shymkent,affluent,2021-07-27,active
6516,Amanda Johnson,754668573974,,1968-06-10,Karaganda,affluent,2021-08-07,active
6517,John Davis,566886866575,kromanova@example.net,1987-03-02,Astana,affluent,2024-02-14,active
6518,Nicole Jones,788141034832,laurenpeters@example.com,1985-05-28,Astana,mass,2026-04-04,active
6519,Daryl Ellis,635872140723,nikon1990@example.com,1979-03-29,Astana,affluent,2022-06-13,blocked
6520,Лидия Борисовна Чернова,627512511607,,1966-12-03,Almaty,mass,2025-02-23,active
6521,Акулина Наумовна Сысоева,682017059040,,1971-09-28,Astana,premium,2025-10-10,inactive
6522,Наум Ярославович Максимов,552594563589,,1994-11-03,Astana,premium,2021-11-09,inactive
6523,Галактион Терентьевич Дроздов,666294109833,knjazevaskold@example.com,1999-06-16,Karaganda,mass,2023-03-12,active
6524,Steven Juarez,845563604257,cheslav76@example.org,2008-04-05,Atyrau,mass,2023-07-26,active
6525,Elizabeth Spencer,794387572527,kolesnikovasinklitikija@example.com,1978-12-17,Atyrau,premium,2022-02-04,blocked
6526,Жанна Филипповна Чернова,589610141214,david_1971@example.net,1980-04-15,Almaty,mass,2025-11-25,inactive
6527,Сергеева Алина Даниловна,634468696072,megan07@example.com,1974-06-24,Astana,mass,2025-11-05,active
6528,Онуфрий Харламович Силин,141309044402,agap1990@example.com,1986-06-18,Shymkent,premium,2022-10-20,active
6529,Samantha Bryan,360023557329,jford@example.net,1967-01-12,Astana,mass,2022-10-10,inactive
6530,Агап Еремеевич Макаров,759799047473,ljudmila1995@example.com,1976-12-16,Almaty,mass,2022-08-10,active
6531,Andrew Benson,069334085187,davenportchris@example.net,1992-03-04,Shymkent,affluent,2022-03-21,inactive
6532,Самойлова Маргарита Аркадьевна,597800491209,,1986-06-18,Atyrau,mass,2024-12-11,active
6533,Robert Jones,118882630868,kallistratvasilev@example.org,1984-10-11,Atyrau,mass,2021-07-01,active
6534,Kendra Cochran,084137126259,ggolubeva@example.net,1985-02-17,Almaty,mass,2021-09-06,active
6535,Ираида Эльдаровна Лыткина,609013985872,ivanna64@example.org,2003-01-29,Atyrau,affluent,2023-07-28,blocked
6536,Харитонов Игорь Фомич,315294606971,qrodriguez@example.org,1966-09-22,Astana,affluent,2024-06-13,inactive
6537,Харитонова Феврония Эдуардовна,073712849371,,2007-07-27,Almaty,mass,2022-09-21,active
6538,Benjamin Johnson,498259564052,arthur74@example.org,1982-06-03,Karaganda,affluent,2024-03-28,active
6539,Ashley Brown,132157243927,freemannicole@example.com,1993-01-28,Shymkent,premium,2023-11-13,inactive
6540,Мартьян Фадеевич Ильин,534106544366,ysmith@example.org,1989-10-28,Shymkent,premium,2022-12-30,blocked
6541,Елисеева Зоя Михайловна,035088962278,,2006-02-11,Shymkent,affluent,2024-04-12,active
6542,Stephanie Lee,163547454292,gushchinseliverst@example.org,1975-09-11,Astana,mass,2025-01-12,active
6543,Анисимова Фаина Натановна,347651516063,uljankonovalov@example.org,1996-09-01,Almaty,mass,2025-03-02,active
6544,Зимина Фёкла Феликсовна,537070164651,anisimovlavr@example.com,2005-02-08,Karaganda,premium,2024-05-28,inactive
6545,Иванна Романовна Терентьева,003539321008,eric36@example.org,2000-02-14,Atyrau,mass,2024-01-15,active
6546,Филимон Ааронович Беспалов,872991484538,matveevratibor@example.org,1989-06-11,Shymkent,affluent,2025-03-01,blocked
6547,Яков Ефимьевич Панфилов,888939944984,jorge41@example.com,1989-04-14,Astana,premium,2023-01-14,active
6548,Лукина Ангелина Михайловна,046229248198,vlasovevgraf@example.net,1973-11-06,Karaganda,affluent,2023-06-02,active
6549,тов. Евдокимов Прокофий Давыдович,717415715796,jelliott@example.org,1992-11-08,Almaty,mass,2021-06-11,active
6550,Фомина Элеонора Болеславовна,282965300657,gemeljanova@example.net,1968-09-08,Almaty,mass,2022-05-21,blocked
6551,Sara Walsh,947387088261,savvati_10@example.com,1972-03-15,Atyrau,mass,2023-06-16,blocked
6552,Надежда Борисовна Стрелкова,143723172966,samuil_2024@example.com,1991-03-07,Karaganda,affluent,2025-01-11,active
6553,Быкова Валентина Матвеевна,750630992650,,1994-07-24,Almaty,mass,2025-01-26,blocked
6554,Alexander Rivas,429256768457,,1987-03-09,Shymkent,mass,2025-08-11,active
6555,Сильвестр Ярославович Игнатьев,605940581315,nsampson@example.net,1970-05-19,Astana,mass,2025-12-25,inactive
6556,Мишина Антонина Львовна,054834582259,brookehenderson@example.com,1987-10-30,Atyrau,premium,2023-03-15,active
6557,г-н Сысоев Архип Матвеевич,730857455282,avtonomkopilov@example.org,2005-07-05,Shymkent,premium,2024-02-06,active
6558,Ираида Натановна Баранова,385467180217,vjacheslav_1974@example.org,1995-09-10,Shymkent,premium,2022-02-23,blocked
6559,Benjamin Taylor,086091577252,uvelasquez@example.net,1985-08-04,Atyrau,mass,2025-06-29,blocked
6560,Миронова Прасковья Валериевна,886642760629,vjacheslav_51@example.net,1986-08-26,Shymkent,mass,2022-05-06,active
6561,Laura Collins,010721886016,iraklikazakov@example.com,2002-01-25,Atyrau,mass,2022-09-14,blocked
6562,Nicholas Morales,572538000854,ilinaljudmila@example.net,2006-09-30,Almaty,mass,2024-01-27,blocked
6563,Мухин Валерьян Эдуардович,428047593493,,2005-06-18,Shymkent,mass,2022-03-21,blocked
6564,Jacqueline Martinez,262871863328,evstigne_32@example.com,1985-08-05,Astana,mass,2023-01-03,active
6565,Карл Абрамович Белозеров,585234077804,rodionovaregina@example.net,1969-12-19,Shymkent,mass,2024-01-06,active
6566,Август Жанович Андреев,,,2005-03-07,Karaganda,affluent,2023-05-15,active
6567,Блинова Нинель Валериевна,064915128635,anzhela24@example.org,1972-08-27,Shymkent,mass,2021-06-27,active
6568,Rebecca Velez,925070898603,wilsonjohn@example.com,1991-10-21,Almaty,mass,2024-07-27,active
6569,Ashley Ortiz,741377348058,allisonarroyo@example.com,1987-03-06,Shymkent,mass,2022-04-08,active
6570,Colton Jones,549052813729,daltongrace@example.com,1978-12-01,Astana,premium,2025-12-21,inactive
6571,Таисия Тимуровна Алексеева,128263236545,,1979-07-21,Atyrau,mass,2021-11-13,active
6572,Margaret Parker,251351306676,nosovataisija@example.org,1987-07-30,Astana,mass,2024-09-24,active
6573,Юлия Харитоновна Крылова,439305251563,jonesangela@example.net,1988-02-25,Astana,mass,2023-12-16,active
6574,Kimberly Frost,006774834792,komissarovaverki@example.net,1966-08-08,Shymkent,mass,2022-09-05,active
6575,Gregory Butler Jr.,102816617754,emily72@example.com,2007-09-15,Astana,premium,2023-07-31,active
6576,Регина Богдановна Галкина,784030634398,wgriffin@example.com,1970-02-15,Almaty,affluent,2024-08-13,active
6577,Zachary Hall,316494000083,gabriel74@example.org,2002-11-03,Almaty,affluent,2026-04-12,active
6578,Белозеров Радим Абрамович,402000974572,leon2017@example.com,1996-12-18,Astana,mass,2025-03-15,inactive
6579,Thomas Johnson,665160785390,belozerovinnokenti@example.org,1992-01-13,Almaty,mass,2024-11-06,active
6580,Ефремова Элеонора Аскольдовна,,ershovamvrosi@example.net,1968-08-01,Shymkent,mass,2021-09-18,active
6581,Зиновьев Герман Феофанович,474697255220,anani83@example.com,2007-07-16,Astana,mass,2022-04-22,active
6582,Cynthia Reed,098458930095,jamesmullen@example.org,2003-12-29,Karaganda,mass,2023-08-27,active
6583,Савелий Глебович Орлов,595419880204,bikovaanzhela@example.com,1973-12-30,Astana,mass,2025-08-14,blocked
6584,George Delacruz,286279807241,xsmall@example.net,1995-12-31,Astana,mass,2025-08-26,blocked
6585,Michelle Gross,325488591580,xnikiforov@example.org,2005-05-03,Astana,premium,2022-11-24,inactive
6586,Paul Byrd,794977901681,andre_2011@example.net,1988-05-05,Atyrau,mass,2023-07-12,active
6587,Bryan Bell,661786528292,elise_2018@example.org,1991-05-09,Almaty,mass,2025-01-31,active
6588,Бобров Фока Архипович,448423538101,savannah97@example.com,2005-06-16,Astana,affluent,2024-11-11,active
6589,Ефремов Доброслав Давидович,,ratmir_2000@example.net,1992-06-29,Shymkent,affluent,2024-03-16,active
6590,Katherine Mitchell,143518702804,pmelendez@example.com,1984-12-19,Karaganda,affluent,2023-02-20,active
6591,Лапин Герасим Вячеславович,590650904578,bobilevsila@example.org,1968-05-17,Almaty,affluent,2023-11-13,inactive
6592,Richard Garcia,425935448231,deborah23@example.org,2007-11-27,Shymkent,mass,2026-01-14,active
6593,Савельева Антонина Евгеньевна,096189701412,xsharapova@example.org,2002-12-05,Karaganda,affluent,2023-05-02,active
6594,Javier Dunn,954729257911,emily63@example.org,1986-09-14,Astana,mass,2025-03-29,active
6595,Лидия Олеговна Игнатьева,260270908632,djones@example.com,2007-09-19,Astana,mass,2021-08-26,inactive
6596,Евграф Филимонович Муравьев,,avtonom_2001@example.org,1990-02-25,Atyrau,premium,2023-06-13,inactive
6597,Полина Натановна Григорьева,970948222401,bryan24@example.net,1978-02-11,Almaty,premium,2023-11-06,active
6598,Susan Bowman,035504680750,shelleythomas@example.net,2006-12-06,Karaganda,affluent,2025-06-02,active
6599,Алина Константиновна Журавлева,919069204890,,1998-08-25,Atyrau,mass,2023-03-11,active
6600,Мартынов Ермил Венедиктович,705295438422,sheila82@example.net,1976-02-27,Almaty,mass,2021-06-01,active
6601,Samantha Gutierrez,123917455218,joseph10@example.com,1977-04-04,Astana,mass,2024-03-15,active
6602,Куприян Антонович Жуков,830823857975,urogers@example.com,1999-12-29,Atyrau,mass,2022-10-28,active
6603,Diane Mcdowell,730162337480,jessica56@example.net,1974-11-01,Atyrau,mass,2026-02-20,active
6604,Лапина Ксения Валентиновна,849960387509,demid2020@example.org,1979-07-17,Shymkent,mass,2021-10-20,active
6605,Jonathan Cook,307794371134,johnedwards@example.org,2006-07-11,Astana,mass,2024-12-05,active
6606,Troy Nelson,828954654823,galkinakira@example.net,1973-06-09,Astana,mass,2023-09-04,inactive
6607,Joseph Copeland,895983784729,elizabethgonzales@example.org,1968-01-31,Atyrau,affluent,2024-03-19,active
6608,Mario Erickson,012825786262,,1986-08-19,Almaty,mass,2022-10-29,inactive
6609,Соболев Гостомысл Гаврилович,,,1999-09-01,Astana,affluent,2022-08-12,blocked
6610,Доронин Рюрик Борисович,575736345936,david68@example.org,1995-02-27,Almaty,premium,2025-01-15,inactive
6611,Медведев Ульян Геннадиевич,885595494906,drew14@example.net,1996-11-19,Shymkent,affluent,2024-11-28,blocked
6612,Сидоров Онуфрий Фокич,351041712014,,1976-05-15,Atyrau,premium,2023-05-19,blocked
6613,David Shepherd,385245932984,kristawagner@example.org,2001-07-11,Astana,mass,2024-03-24,inactive
6614,Екатерина Антоновна Селиверстова,076748568499,eliseevmefodi@example.com,1977-02-16,Shymkent,affluent,2022-05-25,active
6615,Raymond Petersen,771280241589,bogdanovlongin@example.com,1974-06-30,Almaty,mass,2021-08-13,active
6616,Тит Ефстафьевич Шарапов,539879748735,alexandriamontgomery@example.net,1975-02-01,Astana,mass,2022-11-10,active
6617,Nicole Mullen,531673308610,orehovalarisa@example.net,1982-07-14,Atyrau,mass,2022-03-23,blocked
6618,Glenda Wiley,539056755021,maslovapraskovja@example.net,2003-01-29,Karaganda,affluent,2024-01-12,blocked
6619,Милан Ануфриевич Поляков,099772204425,hallhenry@example.org,1969-06-16,Astana,mass,2025-05-18,inactive
6620,Jorge Krueger,349119160215,brandon00@example.net,2007-01-15,Karaganda,premium,2022-03-11,active
6621,Эрнст Адамович Авдеев,846975255400,ljubov_2017@example.org,1976-05-26,Shymkent,affluent,2022-01-21,active
6622,Ярополк Адрианович Евсеев,650363760568,acox@example.com,2004-01-25,Shymkent,mass,2023-11-15,active
6623,Якушев Роман Филимонович,672278246583,visheslavkrilov@example.com,1998-08-25,Astana,affluent,2023-09-13,active
6624,Jessica Thompson MD,187628391771,,1968-04-01,Almaty,mass,2024-08-31,active
6625,Elizabeth Williams,614041846094,jeffreycoleman@example.org,1976-01-12,Astana,premium,2023-07-25,inactive
6626,Ангелина Олеговна Лихачева,287158577989,,1980-06-19,Karaganda,premium,2024-10-20,active
6627,Philip Webb,072253075158,obaird@example.org,1988-03-08,Astana,mass,2024-10-22,active
6628,Christina West,904154245598,amos_2025@example.net,1995-07-12,Astana,premium,2021-07-19,active
6629,Katherine Patrick,385220988195,porfirivasilev@example.com,1985-05-18,Atyrau,premium,2024-10-26,active
6630,Lisa Pierce,397966627139,loribass@example.net,1990-04-30,Shymkent,mass,2023-02-24,inactive
6631,Madison Green,284152083759,konon2020@example.com,1992-04-13,Astana,mass,2025-02-07,inactive
6632,Степанов Мокей Гаврилович,825956844313,abramovalarisa@example.net,1980-01-09,Shymkent,mass,2023-02-07,blocked
6633,Аполлинарий Федосеевич Казаков,505500244587,semen83@example.com,1989-01-07,Almaty,mass,2022-10-14,active
6634,Matthew Mccarty,777260745956,rachelvalencia@example.org,1989-11-28,Almaty,mass,2022-12-30,active
6635,Рожкова Октябрина Романовна,644739526277,jose39@example.com,1968-02-20,Atyrau,mass,2024-07-07,blocked
6636,Акулина Кузьминична Игнатьева,587240720534,matthewstafford@example.com,1982-10-23,Astana,premium,2025-04-02,active
6637,Емельянов Аггей Теймуразович,808465574381,reginacalderon@example.net,2003-11-14,Almaty,mass,2023-06-30,active
6638,Edgar Holmes,567345340476,natan27@example.net,2001-09-05,Astana,premium,2022-04-27,active
6639,Зоя Кузьминична Калашникова,812501879024,kathleenware@example.org,2003-05-03,Atyrau,mass,2024-10-13,active
6640,Daniel Lee,134819887784,luke95@example.org,1982-07-20,Shymkent,premium,2023-03-08,active
6641,Марина Георгиевна Фомичева,451967649905,uljan_1976@example.com,1980-06-26,Atyrau,affluent,2023-01-19,active
6642,Carol Meyer,599687485009,bpetrov@example.org,1983-04-09,Astana,premium,2022-05-22,inactive
6643,Matthew Acevedo,503982249327,mironovruben@example.org,2001-11-25,Almaty,mass,2023-05-22,active
6644,Степанова Лидия Максимовна,429080091853,brent27@example.com,1992-06-27,Shymkent,mass,2021-10-22,active
6645,Селиверстов Фома Данилович,998619610600,rbeljaev@example.org,1976-05-17,Atyrau,premium,2024-01-27,active
6646,Melvin Hamilton,684052042452,,2006-05-19,Almaty,mass,2024-07-19,blocked
6647,Mark Larson,,hnazarov@example.com,1979-02-07,Astana,mass,2021-05-29,inactive
6648,Варвара Рудольфовна Одинцова,212555371952,,1969-11-23,Karaganda,premium,2021-12-18,blocked
6649,Феврония Федоровна Фокина,723540295007,nperry@example.org,1999-12-12,Astana,mass,2023-01-07,inactive
6650,Austin Miller,134238714273,korolevpanfil@example.org,1974-02-08,Atyrau,affluent,2022-07-26,active
6651,Денисов Эмиль Александрович,784786242030,leah82@example.com,1974-06-08,Almaty,affluent,2026-01-04,active
6652,Зимин Иларион Изотович,248352763472,aovchinnikova@example.net,1967-06-07,Almaty,affluent,2024-04-18,active
6653,Michelle Strong,948801269293,viktorin2003@example.com,1988-06-19,Karaganda,affluent,2025-10-28,active
6654,Валерия Оскаровна Денисова,525993573446,,1985-11-14,Shymkent,mass,2023-05-06,blocked
6655,Renee Griffin,218944223354,shirjaevizot@example.net,1992-07-29,Shymkent,mass,2024-02-21,active
6656,Nicole Garcia,204527429968,sheltoncarol@example.com,1968-12-25,Shymkent,affluent,2025-12-15,active
6657,Елисеева Мария Святославовна,875244072255,tihonovandronik@example.net,1967-04-28,Atyrau,premium,2024-03-11,active
6658,Brian Waller,977055064182,rodionovamarfa@example.net,1994-12-03,Atyrau,affluent,2024-02-21,active
6659,Ювеналий Игнатьевич Громов,690941459025,apollon_15@example.com,1985-11-30,Almaty,mass,2022-03-16,active
6660,Brandy Buck,996154321644,zaharovljubomir@example.com,1967-01-19,Shymkent,affluent,2024-02-25,inactive
6661,Alexandra Williams,987471200709,vsemil43@example.com,1983-03-17,Astana,mass,2024-12-11,inactive
6662,Горбачев Потап Елисеевич,192056734536,erast25@example.com,2004-12-27,Shymkent,premium,2025-02-04,active
6663,Michelle Carr,613393458755,sburton@example.net,1990-10-21,Almaty,mass,2023-06-10,active
6664,Tammy Jenkins,787890883797,,1971-03-22,Almaty,premium,2026-01-14,active
6665,Маркова Элеонора Альбертовна,774516835173,bikovaverjan@example.net,1969-06-22,Shymkent,mass,2025-05-28,blocked
6666,Ryan Ortiz,302157361835,sokratpanov@example.com,1966-11-14,Almaty,premium,2025-05-06,active
6667,Зайцева Зоя Владиславовна,912157801471,dmatveev@example.net,1998-11-23,Atyrau,mass,2022-03-07,blocked
6668,Deborah Medina,508388882209,yhernandez@example.com,1966-08-24,Almaty,mass,2024-06-05,active
6669,Ангелина Никифоровна Сазонова,166562870249,michellejordan@example.com,2004-02-04,Almaty,mass,2022-05-01,blocked
6670,Федотов Самуил Иларионович,710439990198,jessica21@example.net,1966-11-20,Atyrau,premium,2023-11-28,active
6671,Орехов Клавдий Гордеевич,635891414075,boleslav_50@example.net,1997-11-05,Shymkent,affluent,2023-01-23,active
6672,Ковалев Ким Евсеевич,871669862860,reevestimothy@example.org,1968-11-11,Shymkent,mass,2026-01-21,active
6673,Juan Anderson,817290710005,tsvetkovafevronija@example.net,1985-10-12,Astana,affluent,2022-02-16,active
6674,Joseph Lynch Jr.,113512402527,stanislav_82@example.net,1979-04-11,Karaganda,premium,2022-11-25,active
6675,Антонин Валерианович Сафонов,629388238702,sokratloginov@example.org,1973-01-24,Karaganda,affluent,2024-06-07,active
6676,Афанасьев Леонид Федосьевич,604662100987,ruslan89@example.net,1979-08-13,Astana,premium,2022-05-13,active
6677,Dominic Bond,881752160760,mitchelljason@example.com,1982-01-16,Atyrau,mass,2023-07-19,active
6678,Larry Williams,037989875935,seleznevipat@example.org,1966-05-10,Almaty,affluent,2022-01-24,inactive
6679,Scott Stephenson,,catherine85@example.net,1972-04-08,Karaganda,affluent,2024-08-19,active
6680,Некрасов Сигизмунд Марсович,132613845582,turnerpenny@example.com,1970-12-07,Almaty,premium,2024-10-04,blocked
6681,Щербаков Савва Жоресович,104726396676,,2002-10-05,Almaty,mass,2023-03-20,active
6682,Scott Martin,,gorbunovartemi@example.org,2004-08-08,Atyrau,mass,2022-09-22,active
6683,Маргарита Евгеньевна Савельева,,graychristopher@example.net,2006-11-23,Astana,mass,2021-12-18,blocked
6684,Nicole Moore,624411194287,ljubomir_2018@example.com,1982-11-09,Astana,mass,2024-12-01,inactive
6685,Фокин Амос Измаилович,010722196433,ashleynorman@example.com,1975-06-27,Karaganda,affluent,2025-11-20,active
6686,Денисова Акулина Яковлевна,,idorofeev@example.com,2002-07-16,Atyrau,premium,2024-08-20,active
6687,Joshua Miller,994873272901,afanasi_17@example.net,1999-02-17,Atyrau,premium,2023-04-27,active
6688,Dr. Brian Miller,465112633934,shodges@example.net,1968-08-24,Almaty,mass,2023-07-29,active
6689,Emily Ramirez,087550941815,marian2004@example.net,1986-08-27,Almaty,mass,2022-02-18,active
6690,Timothy Spencer,996052337202,jeffreyjohnson@example.net,2007-03-14,Karaganda,mass,2023-09-11,blocked
6691,Emily Le,,veselovaregina@example.org,1987-05-31,Atyrau,premium,2022-03-15,blocked
6692,Кира Дмитриевна Назарова,,mihalovaeleonora@example.org,1983-09-30,Atyrau,premium,2021-07-31,inactive
6693,Остап Глебович Русаков,689440840923,zahar73@example.net,1978-08-20,Atyrau,mass,2024-06-25,active
6694,Sara Hall,758517032596,lazardoronin@example.net,1989-02-06,Karaganda,mass,2025-01-20,inactive
6695,Jacob Cannon,178231730714,avdeevstojan@example.net,1992-04-16,Karaganda,mass,2026-02-25,active
6696,Candice Mcdonald,339438873936,stojan47@example.com,1999-08-18,Almaty,mass,2025-07-23,inactive
6697,Amanda Sparks,438519719267,leepamela@example.net,2007-07-08,Karaganda,mass,2025-06-19,inactive
6698,Denise Wall,265938228803,nicholschristopher@example.com,1988-06-09,Karaganda,mass,2021-10-24,blocked
6699,Якуб Ерофеевич Кузнецов,757352660832,jtaylor@example.com,1994-01-14,Atyrau,premium,2022-06-03,blocked
6700,Рябова Пелагея Харитоновна,749253896749,hwalker@example.com,1993-02-27,Almaty,affluent,2021-05-22,blocked
6701,Jennifer Allen,183979262750,vorontsovaevdokija@example.net,2006-05-03,Karaganda,mass,2024-04-13,inactive
6702,Troy Jenkins,357944388732,pestovgedeon@example.com,1978-09-16,Atyrau,premium,2023-06-02,active
6703,Katie Gardner,276730801593,pattyriley@example.org,1974-06-19,Atyrau,mass,2025-10-07,active
6704,Прасковья Святославовна Тетерина,613652409206,kliment2023@example.net,1970-09-04,Atyrau,mass,2025-01-13,inactive
6705,Jack Washington,772642167756,serafimkulagin@example.net,1971-08-05,Shymkent,mass,2021-06-01,blocked
6706,Василиса Захаровна Игнатьева,991517062965,adrian_38@example.net,1992-05-20,Atyrau,affluent,2025-10-15,active
6707,Gina Mccarty,884980262353,megangallegos@example.net,1974-05-30,Almaty,mass,2025-07-09,active
6708,Lisa Boyd,748599109498,warrenwilliam@example.net,2000-12-01,Astana,mass,2024-07-19,active
6709,Katherine Harris,436354787615,tracy57@example.org,1976-09-15,Karaganda,mass,2023-02-09,active
6710,Воробьева Раиса Рудольфовна,602088269873,greenryan@example.net,1985-09-01,Atyrau,mass,2024-07-04,active
6711,John Watson,147160845230,,2003-04-28,Atyrau,mass,2025-08-18,active
6712,Корнилова Синклитикия Альбертовна,771000055549,,2005-03-08,Almaty,premium,2025-09-26,active
6713,Ashley Larsen,707646927233,vorobevvasili@example.com,1967-07-13,Atyrau,mass,2024-10-16,active
6714,Алла Алексеевна Воронова,151569714217,akimtrofimov@example.org,1985-11-09,Astana,mass,2024-11-26,active
6715,Романов Аристарх Ильясович,408441807099,ignati_1988@example.org,1986-10-20,Shymkent,mass,2023-11-03,active
6716,Casey White,127022900906,kalashnikovspartak@example.net,1985-12-06,Atyrau,affluent,2022-05-09,blocked
6717,Матвей Евстигнеевич Горбунов,,silinilarion@example.net,2003-01-07,Shymkent,mass,2023-06-19,inactive
6718,Ryan Mclaughlin,327103156925,julia77@example.net,1981-07-27,Karaganda,mass,2022-07-10,active
6719,Мария Эльдаровна Лыткина,092527983023,kfernandez@example.net,2003-10-30,Astana,mass,2024-08-19,active
6720,Буров Твердислав Исидорович,564686349025,,1978-10-12,Atyrau,mass,2021-12-16,blocked
6721,Мясникова Зоя Владиславовна,088237935486,johnsims@example.com,1984-06-20,Astana,premium,2022-09-26,active
6722,Анна Ильинична Лазарева,473056185623,nikonovasvetlana@example.org,1979-12-17,Astana,mass,2024-11-29,active
6723,Christine Nelson,629827856664,ilja_1996@example.com,1983-03-08,Atyrau,mass,2024-02-17,active
6724,Linda Johns,576631243328,keyjay@example.com,1973-03-26,Astana,mass,2024-09-05,active
6725,Stephanie Miranda,,jacksonluis@example.net,1995-11-23,Atyrau,mass,2022-07-08,active
6726,Tonya Williams,603565461719,carlsonkaren@example.org,1988-03-19,Astana,mass,2022-05-16,blocked
6727,Jonathan Marsh,539552337635,richardserica@example.com,1981-10-23,Karaganda,mass,2021-11-09,active
6728,Рыбакова Александра Вениаминовна,591246518493,vblohin@example.net,1970-10-16,Almaty,mass,2024-12-09,active
6729,Фаина Матвеевна Кабанова,389667645361,,1969-01-19,Almaty,mass,2022-04-01,inactive
6730,Ия Оскаровна Устинова,337245332262,nosovapollinari@example.org,1971-03-29,Karaganda,mass,2023-06-01,active
6731,Katherine Haley,823668821947,mark22@example.com,1968-08-19,Atyrau,affluent,2024-10-27,active
6732,Connie Johnson,615213663847,abigail38@example.org,1994-08-18,Atyrau,mass,2024-05-17,active
6733,Агафья Наумовна Кудрявцева,336143414169,klavdi_2017@example.org,2007-01-15,Shymkent,mass,2025-05-27,active
6734,Catherine Lewis,342167676328,levyregina@example.com,1991-03-25,Karaganda,mass,2024-11-14,inactive
6735,Cory House,930673248431,sergekulakov@example.org,1974-06-26,Shymkent,mass,2021-11-06,active
6736,Филарет Ильясович Мартынов,125372610523,dmihalov@example.com,1999-04-20,Atyrau,mass,2023-04-13,blocked
6737,Kevin Taylor,892584377773,williammalone@example.com,2006-03-13,Karaganda,mass,2023-09-28,active
6738,Чеслав Иларионович Горшков,259721189557,mili16@example.org,1988-11-20,Karaganda,mass,2026-02-05,blocked
6739,Фомина Нина Максимовна,654965384266,uljan1977@example.net,1985-09-21,Karaganda,affluent,2021-05-04,inactive
6740,Титова Анна Оскаровна,059513809414,leechristina@example.net,1973-07-29,Karaganda,mass,2022-12-19,active
6741,Дмитриева Лидия Матвеевна,853649333803,izot80@example.net,1986-04-01,Astana,mass,2026-02-03,active
6742,Ashley Peterson,539561552982,fmiller@example.net,1974-05-19,Karaganda,premium,2021-07-26,active
6743,Emily Lee,386043345426,veselovivan@example.com,1978-10-16,Almaty,mass,2021-06-20,active
6744,Cristina Perry,423757090191,joshua39@example.com,1975-06-12,Karaganda,premium,2025-07-31,active
6745,Владлен Виленович Рыбаков,697095946759,chad93@example.org,1995-10-17,Shymkent,premium,2023-10-11,inactive
6746,Mackenzie Hawkins,011753675067,carlsonamy@example.com,1978-08-19,Karaganda,affluent,2022-07-22,blocked
6747,David Hayes,013595825931,orehovaanna@example.com,2003-10-13,Karaganda,mass,2021-05-27,blocked
6748,Heather Allen,817610632088,moralesleslie@example.com,1978-09-04,Astana,affluent,2024-12-23,active
6749,Dawn Bean,093644136356,vladislav_58@example.net,1977-06-01,Atyrau,premium,2025-07-24,active
6750,Melissa Stewart,787399981911,lori10@example.com,1975-06-24,Karaganda,premium,2023-02-01,active
6751,Новиков Онуфрий Всеволодович,320286200416,dferguson@example.com,1986-03-11,Astana,affluent,2025-02-17,inactive
6752,Eric Holt,791260157367,ikirk@example.net,1994-05-31,Karaganda,mass,2021-11-23,blocked
6753,Christopher Liu,234493619203,hcross@example.org,2008-01-24,Karaganda,mass,2025-03-18,active
